Coluna;Microrregião
CNAE 2.0 Subclasse;41001:PARANAVAÍ;41002:UMUARAMA;41003:CIANORTE;41004:GOIOERÊ;41005:CAMPO MOURÃO;41006:ASTORGA;41007:PORECATU;41008:FLORAÍ;41009:MARINGÁ;41010:APUCARANA;41011:LONDRINA;41012:FAXINAL;41013:IVAIPORÃ;41014:ASSAÍ;41015:CORNÉLIO PROCÓPIO;41016:JACAREZINHO;41017:IBAITI;41018:WENCESLAU BRAZ;41019:TELÊMACO BORBA;41020:JAGUARIAÍVA;41021:PONTA GROSSA;41022:TOLEDO;41023:CASCAVEL-PR;41024:FOZ DO IGUAÇU;41025:CAPANEMA;41026:FRANCISCO BELTRÃO;41027:PATO BRANCO;41028:PITANGA;41029:GUARAPUAVA;41030:PALMAS;41031:PRUDENTÓPOLIS;41032:IRATI;41033:UNIÃO DA VITÓRIA;41034:SÃO MATEUS DO SUL;41035:CERRO AZUL;41036:LAPA;41037:CURITIBA;41038:PARANAGUÁ;41039:RIO NEGRO-PR;42001:SÃO MIGUEL DO OESTE;42002:CHAPECÓ;42003:XANXERÊ;42004:JOAÇABA;42005:CONCÓRDIA;42006:CANOINHAS;42007:SÃO BENTO DO SUL;42008:JOINVILLE;42009:CURITIBANOS;42010:CAMPOS DE LAGES;42011:RIO DO SUL;42012:BLUMENAU;42013:ITAJAÍ;42014:ITUPORANGA;42015:TIJUCAS;42016:FLORIANÓPOLIS;42017:TABULEIRO;42018:TUBARÃO;42019:CRICIÚMA;42020:ARARANGUÁ;43001:SANTA ROSA;43002:TRÊS PASSOS;43003:FREDERICO WESTPHALEN;43004:ERECHIM;43005:SANANDUVA;43006:CERRO LARGO;43007:SANTO ÂNGELO;43008:IJUÍ;43009:CARAZINHO;43010:PASSO FUNDO;43011:CRUZ ALTA;43012:NÃO-ME-TOQUE;43013:SOLEDADE;43014:GUAPORÉ;43015:VACARIA;43016:CAXIAS DO SUL;43017:SANTIAGO;43018:SANTA MARIA;43019:RESTINGA SECA;43020:SANTA CRUZ DO SUL;43021:LAJEADO-ESTRELA;43022:CACHOEIRA DO SUL;43023:MONTENEGRO;43024:GRAMADO-CANELA;43025:SÃO JERÔNIMO;43026:PORTO ALEGRE;43027:OSÓRIO;43028:CAMAQUÃ;43029:CAMPANHA OCIDENTAL;43030:CAMPANHA CENTRAL;43031:CAMPANHA MERIDIONAL;43032:SERRAS DE SUDESTE;43033:PELOTAS;43034:JAGUARÃO;43035:LITORAL LAGUNAR;Total
1412601:Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida;950;3545;3857;146;1538;1378;463;150;3282;3207;3604;217;39;143;265;298;606;1714;25;8;47;2345;1258;536;2030;3987;519;7;936;91;165;95;53;2;0;0;1096;7;31;652;2348;119;762;59;385;396;14326;84;365;5285;28946;2433;1221;1268;1103;36;3043;6689;3030;256;313;198;569;22;17;68;41;592;581;30;13;66;295;108;2398;8;120;0;1100;926;11;916;287;83;2531;121;25;77;22;20;65;100;0;21;123190
1412602:Confecção, sob medida, de peças do vestuário, exceto roupas íntimas;27;129;32;39;18;51;41;0;141;213;84;17;6;48;20;15;11;273;0;0;54;197;39;19;189;252;3;6;33;6;9;2;0;0;0;0;232;1;2;17;807;41;28;17;5;31;222;2;16;243;801;121;5;10;73;0;77;1354;64;13;12;10;46;0;4;67;11;8;27;3;5;6;60;2;98;62;28;10;85;19;6;18;15;6;196;8;0;29;24;18;7;22;4;5;7077
1412603:Facção de peças do vestuário, exceto roupas íntimas;137;870;533;45;198;224;56;107;405;341;298;71;1;46;37;2;0;645;0;63;0;318;220;4;95;453;112;0;289;138;1;36;9;0;0;0;65;0;10;82;163;91;26;0;437;86;2182;13;332;4797;6266;357;572;420;112;0;1837;1122;382;1;74;38;8;0;0;9;16;42;24;49;20;0;3;0;35;2;8;0;220;93;31;173;15;1;90;19;2;8;0;7;1;15;0;0;26110
1413401:Confecção de roupas profissionais, exceto sob medida;5;7;3;29;41;11;0;0;83;178;99;0;0;4;1;0;0;0;2;1;14;146;71;100;0;61;1;0;1;2;0;0;0;0;0;6;363;2;29;0;149;0;80;36;13;6;99;30;25;6;126;226;22;3;59;0;148;55;0;16;0;0;114;0;0;1;16;39;111;12;0;0;18;18;116;0;4;0;32;78;2;67;8;37;208;16;0;0;0;0;0;4;0;13;3273
1413402:Confecção, sob medida, de roupas profissionais;0;0;0;0;1;0;0;0;22;97;39;0;0;0;0;0;0;0;3;0;3;0;10;3;0;1;0;0;0;2;0;0;0;0;0;0;99;3;0;14;8;9;0;0;0;0;18;0;21;0;16;2;0;0;182;0;8;4;0;0;0;15;3;0;0;0;0;4;11;0;0;0;0;0;2;0;6;0;0;33;4;0;0;0;165;7;1;0;2;0;0;0;0;8;826
1413403:Facção de roupas profissionais;1;0;0;0;0;41;0;0;5;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;6;0;1;10;31;0;7;0;0;1;1;12;48;0;22;12;0;0;3;0;0;16;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;64;12;0;0;356
1414200:Fabricação de acessórios do vestuário, exceto para segurança e proteção;8;116;58;0;84;33;0;11;321;2375;39;152;16;0;73;0;2;2;0;0;8;5;13;4;0;44;0;0;2;0;0;0;0;0;0;0;19;0;0;13;47;1;39;3;3;0;161;0;0;45;490;23;0;6;7;0;11;48;49;0;9;0;5;9;0;0;0;0;14;0;0;0;60;0;148;0;1;0;0;4;0;7;3;0;356;0;1;0;3;0;0;0;0;0;4951
1421500:Fabricação de meias;0;0;0;0;0;74;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;0;0;0;546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;821
1422300:Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias;3;3;19;5;0;64;0;0;43;1;5;0;0;0;0;0;0;0;4;0;27;55;131;38;0;94;10;3;0;16;68;1;1;0;0;0;139;0;0;32;38;17;94;0;7;8;208;2;159;173;1171;19;0;0;31;0;59;59;8;8;112;11;9;2;0;5;4;4;21;1;13;14;10;5;1489;0;0;0;20;12;1;140;724;0;143;1;0;4;7;1;4;26;3;0;5609
1510600:Curtimento e outras preparações de couro;85;108;0;0;0;229;0;0;56;470;1298;0;8;0;0;0;0;0;0;0;5;36;0;0;0;0;115;0;1;0;8;1;0;0;0;0;219;0;0;0;0;0;957;0;129;0;0;0;0;2;0;0;1;0;0;0;0;18;6;0;0;0;239;0;0;7;7;0;335;0;0;0;0;0;51;0;794;0;10;951;0;1627;2309;0;2396;0;0;2;0;123;29;37;0;0;12669
1521100:Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material;2;21;0;0;7;9;0;0;103;14;39;3;0;0;1;2;0;0;0;0;4;16;44;3;0;0;9;0;1;0;0;0;0;0;0;0;625;0;2;30;122;0;1;72;0;0;21;1;0;61;93;22;0;18;5;0;0;27;3;9;1;0;7;0;2;0;16;37;62;0;0;0;10;0;163;0;9;0;15;68;0;119;512;0;1703;2;0;0;0;0;0;0;0;0;4116
1529700:Fabricação de artefatos de couro não especificados anteriormente;5;8;113;0;1;9;0;0;64;2;133;0;0;0;0;4;0;1;1;0;1;4;2;12;0;2;0;0;1;0;0;0;0;0;0;0;77;0;1;0;3;0;238;0;0;0;18;0;46;4;44;11;0;15;7;0;31;33;50;0;0;20;9;1;4;2;0;1;48;0;0;0;0;6;321;48;25;1;0;153;0;215;260;0;692;4;26;22;7;0;2;9;0;0;2817
1531901:Fabricação de calçados de couro;0;15;5;2;1;18;0;0;55;122;230;0;0;0;8;0;0;0;0;0;1;480;28;0;0;18;4;0;22;0;1560;0;0;0;0;0;23;0;168;1;7;5;160;3;0;0;0;0;0;0;4;5;0;2663;11;0;4;13;294;1;508;82;127;0;20;1;5;413;55;5;0;68;49;369;244;0;86;476;1063;3652;307;1069;12539;39;19467;1140;72;6;4;8;2;14;0;0;47821
1531902:Acabamento de calçados de couro sob contrato;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;74;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;0;0;0;0;1;33;0;59;0;0;0;0;0;0;4;0;0;76;242;0;75;15;387;46;547;1423;51;1038;4950;0;5818;1193;0;0;0;0;0;0;0;0;16307
1532700:Fabricação de tênis de qualquer material;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;37;0;324;0;0;0;0;405;0;163;877;0;590;0;0;0;0;0;0;0;0;0;2488
1533500:Fabricação de calçados de material sintético;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;1;409;0;0;0;0;0;0;0;0;0;0;16;1;1286;0;0;0;0;11;0;5;38;1;0;0;0;0;187;0;0;0;0;3;0;2298;0;0;0;2219;4424;0;17;3865;0;3541;1938;0;0;0;0;0;0;0;0;20318
1539400:Fabricação de calçados de materiais não especificados anteriormente;0;0;0;0;42;0;0;0;39;0;2;0;0;0;0;0;0;0;37;0;0;1;0;0;0;6;0;0;10;0;0;0;0;0;0;0;15;0;0;8;261;9;102;34;0;4;0;0;0;0;9;16;0;105;0;0;0;0;18;0;0;195;0;0;0;0;0;17;75;0;0;0;2;0;16;0;0;0;0;47;0;8;662;0;1330;1;0;0;9;0;0;0;0;0;3080
1540800:Fabricação de partes para calçados, de qualquer material;0;0;0;0;0;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;29;0;0;0;0;0;0;0;8;3;0;937;0;0;0;0;0;0;46;21;0;0;0;0;0;1;15;1;0;0;17;170;21;0;1;0;246;1048;40;184;3465;0;5454;9;0;0;0;0;0;0;0;0;11803
1610201:Serrarias com desdobramento de madeira;99;65;37;23;28;31;13;0;0;266;30;8;111;2;42;17;344;48;1871;2091;1003;42;176;14;16;253;92;29;2174;82;624;297;378;75;29;36;1394;3;163;227;385;295;1626;458;1503;728;379;1525;1809;736;767;153;153;130;45;153;521;228;157;75;151;89;194;100;25;45;54;72;172;68;16;38;248;1256;282;20;38;68;224;296;140;306;363;156;537;373;221;34;18;27;345;63;7;358;30463
1610202:Serrarias sem desdobramento de madeira;18;29;37;16;51;9;0;0;6;0;14;0;0;13;0;3;6;1;11;21;22;6;27;25;7;4;29;7;40;3;13;42;46;19;1;0;171;0;24;21;23;6;107;20;36;16;141;54;178;122;44;19;31;0;21;12;62;41;65;3;14;8;7;29;0;0;2;5;4;0;0;1;2;30;45;0;7;0;20;74;8;17;51;19;104;7;13;0;0;1;24;9;0;0;2244
1621800:Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada;0;67;0;0;0;0;3;0;39;0;19;0;31;0;0;0;8;0;722;906;848;28;242;0;0;250;157;0;1698;1779;1574;834;2067;48;0;0;2410;0;565;428;509;309;761;4;2677;404;10;1302;679;1451;57;18;48;0;13;31;2;18;0;21;0;0;1;0;0;10;0;0;0;0;0;9;0;6;90;0;13;17;27;402;8;227;88;0;877;0;1;0;0;0;0;0;0;0;24813
1622601:Fabricação de casas de madeira pré-fabricadas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;33;0;0;0;0;0;1;0;3;0;1;0;3;2;0;3;0;0;40;0;2;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;30;4;0;0;5;0;0;1;0;15;196
1622602:Fabricação de esquadrias de madeira e de peças de madeira para instalações industriais e comerciais;65;26;0;0;8;10;0;0;20;27;13;0;0;0;0;73;0;1;0;0;279;39;42;8;0;142;29;0;81;15;2;1;1482;0;0;5;166;4;157;339;235;204;2048;243;587;23;288;37;512;1766;889;163;32;18;255;40;252;242;253;79;84;17;72;46;15;51;40;28;78;28;36;1;83;51;458;24;15;69;55;312;13;158;517;27;387;384;12;0;4;9;3;30;0;2;14309
1622699:Fabricação de outros artigos de carpintaria para construção;0;17;0;0;1;0;1;0;18;3;55;0;0;0;2;0;0;0;13;2;10;3;1;4;7;4;13;0;5;0;0;0;27;0;0;0;74;1;0;2;86;0;7;6;9;1;12;15;2;0;19;16;0;4;52;0;84;50;9;3;0;4;10;0;13;1;0;13;8;1;0;0;8;3;25;4;8;3;28;11;1;11;13;0;123;21;0;2;19;0;2;15;1;0;986
1623400:Fabricação de artefatos de tanoaria e de embalagens de madeira;11;0;0;0;7;28;0;0;83;1;40;0;1;75;63;0;4;0;11;37;120;8;50;2;0;5;0;0;132;4;5;11;0;5;0;3;727;0;409;17;30;5;101;14;2;398;238;11;110;119;175;96;0;22;6;7;53;76;13;31;28;0;0;0;0;0;40;1;2;0;4;3;10;15;417;0;0;0;131;123;0;88;2;0;204;44;0;0;0;0;0;0;0;0;4478
1629301:Fabricação de artefatos diversos de madeira, exceto móveis;24;7;23;8;50;6;0;3;42;271;98;26;10;0;21;95;3;58;258;21;98;51;64;96;0;33;85;1;376;8;28;41;98;0;0;12;435;11;119;19;119;48;912;99;269;166;173;395;213;303;833;85;0;65;59;2;1376;252;66;67;28;15;36;25;0;5;6;11;61;5;0;10;26;1;279;30;10;7;20;29;0;16;48;12;192;16;12;0;3;1;198;8;0;189;9400
1629302:Fabricação de artefatos diversos de cortiça, bambu, palha, vime e outros materiais trançados, exceto móveis;0;16;0;0;1;0;0;1;31;0;0;0;0;0;0;0;0;4;15;0;0;0;0;3;1;0;10;0;0;0;0;0;0;0;0;0;6;0;0;0;5;0;29;1;0;0;15;0;9;4;8;3;0;0;1;0;0;0;0;9;0;11;0;0;0;0;1;0;0;0;0;0;0;7;76;0;0;0;0;0;0;4;1;0;1;4;0;0;3;0;0;1;0;0;281
1710900:Fabricação de celulose e outras pastas para a fabricação de papel;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;871;614;0;0;0;0;0;0;0;0;642;1;0;27;13;0;0;0;0;0;0;0;0;113;45;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;1056;0;0;0;0;0;0;0;0;0;3498
1721400:Fabricação de papel;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;5680;1073;79;0;5;0;0;0;206;63;999;293;2;0;327;0;0;79;484;0;0;0;0;63;2779;0;2713;149;181;73;1938;42;828;0;21;0;0;0;13;13;0;15;0;0;60;0;0;0;0;0;0;0;0;0;67;0;149;0;0;0;23;0;0;4;150;0;516;0;0;0;0;0;0;0;0;0;19137
1722200:Fabricação de cartolina e papel-cartão;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;243;0;24;0;0;0;150;0;0;0;178;0;2;0;224;0;0;174;0;790;109;0;168;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2264
1731100:Fabricação de embalagens de papel;64;22;0;0;0;67;0;0;95;244;141;0;0;0;0;0;0;0;0;0;448;33;95;12;0;25;0;267;3;0;3;0;18;0;0;17;1147;4;0;2;234;23;189;6;0;85;6;290;1010;19;54;7;0;179;91;0;57;155;14;0;249;0;138;0;0;0;0;5;69;0;0;1;27;53;109;0;1;15;6;102;0;47;5;0;715;0;2;0;0;0;0;0;0;0;6670
1732000:Fabricação de embalagens de cartolina e papel-cartão;0;0;0;0;0;0;0;13;16;1;36;0;0;0;0;0;0;0;5;0;13;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;20;0;0;17;387;16;0;27;0;0;0;31;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;12;0;0;0;0;0;119;0;1044;0;0;0;0;0;0;0;0;0;1994
1733800:Fabricação de chapas e de embalagens de papelão ondulado;19;3;72;0;0;0;0;0;10;39;33;0;0;0;39;0;0;3;43;0;27;0;5;0;20;0;1;0;0;73;0;0;3;0;0;0;557;0;342;17;26;854;1409;0;1;316;184;56;14;41;449;418;0;254;1;0;37;163;0;4;0;0;0;0;0;0;0;0;0;0;0;0;22;15;1415;0;0;0;28;50;0;6;149;0;1115;0;0;0;0;0;0;0;0;0;8333
1741901:Fabricação de formulários contínuos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;226
1741902:Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório, exceto formulário contínuo;11;2;32;0;10;0;0;0;113;37;86;0;0;0;0;0;0;0;54;0;13;0;65;30;0;0;21;43;16;6;0;0;58;0;0;0;1637;113;1;0;0;21;43;206;0;9;58;58;16;29;192;34;13;51;39;0;24;33;16;41;0;15;11;0;0;8;0;0;83;0;1;0;42;1;171;0;0;0;0;73;0;13;14;0;645;0;0;0;0;0;3;0;0;2;4313
1742701:Fabricação de fraldas descartáveis;0;31;0;0;2;0;0;0;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;1;0;0;0;0;427;0;0;0;0;0;0;0;0;0;0;0;0;8;0;24;0;0;0;0;3;0;75;0;0;0;8;0;0;0;0;0;4;0;8;0;0;0;0;0;0;0;0;51;0;5;0;3;42;0;0;0;0;0;0;0;0;0;862
1742702:Fabricação de absorventes higiênicos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
1742799:Fabricação de produtos de papel para uso doméstico e higiênico-sanitário não especificados anteriormente;0;47;0;0;0;0;0;0;23;6;20;0;0;0;0;0;0;0;0;49;4;12;18;0;0;12;0;22;178;0;0;914;13;0;0;0;373;0;0;2;7;0;95;4;0;362;19;0;218;44;29;57;0;0;0;0;35;23;0;0;3;0;214;0;0;2;0;0;15;0;0;0;0;19;0;0;0;0;0;29;0;27;3;0;445;23;0;0;0;0;0;0;0;0;3366
1749400:Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente;0;0;1;0;326;59;0;0;58;4;207;0;0;0;0;0;0;0;62;4;207;1;8;0;0;0;0;91;47;0;0;0;0;0;0;0;659;43;0;4;0;0;67;0;199;5;64;22;96;79;306;37;14;2;11;0;100;3;0;0;0;0;7;0;0;0;2;0;0;0;0;0;0;0;111;0;0;0;0;16;0;0;13;0;431;0;0;0;0;0;0;0;0;0;3366
1811301:Impressão de jornais;10;1;0;0;5;3;0;0;0;0;0;0;0;0;6;0;0;1;0;0;19;5;0;7;0;0;0;0;2;8;0;0;0;0;0;0;46;1;0;0;8;3;51;4;1;1;0;0;22;0;1;4;0;0;15;0;2;44;3;0;0;0;1;0;0;22;49;22;77;0;0;0;0;0;1;5;3;0;8;1;0;0;0;0;212;0;1;0;49;2;3;0;0;0;729
1811302:Impressão de livros, revistas e outras publicações periódicas;5;27;0;0;2;0;0;0;92;81;49;0;0;0;0;0;0;0;0;0;7;1;210;0;0;19;0;0;33;0;0;0;0;0;0;0;563;0;0;0;3;1;15;28;0;33;74;0;0;0;31;7;0;0;48;0;306;21;17;1;0;0;0;0;0;0;6;0;73;0;6;0;28;1;9;3;140;0;2;31;0;0;11;0;108;0;2;51;0;0;0;7;0;0;2152
1812100:Impressão de material de segurança;0;0;0;0;0;0;0;0;39;0;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;3;0;0;6;0;0;0;0;355;0;0;2;21;0;0;1;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;465
1813001:Impressão de material para uso publicitário;31;21;4;0;8;4;2;0;188;43;106;0;12;0;1;4;6;4;4;2;56;74;63;49;20;34;21;2;9;2;9;15;16;8;0;15;722;11;0;20;112;15;33;41;22;6;85;17;17;63;333;129;4;2;380;0;60;94;48;21;1;16;24;22;1;32;14;20;59;3;3;0;69;13;273;1;41;1;44;43;16;34;43;2;426;52;20;12;12;50;5;47;0;7;4474
1813099:Impressão de material para outros usos;24;42;27;13;27;44;0;0;157;81;160;7;7;3;134;16;3;11;10;4;34;121;138;40;7;31;183;0;46;1;18;4;28;1;0;5;655;16;0;17;129;7;57;88;32;67;579;4;59;62;1131;220;14;6;88;0;69;75;33;89;20;2;216;0;17;0;13;28;38;19;54;6;505;9;649;0;18;10;41;167;79;39;132;16;1137;20;5;8;7;0;2;33;0;9;8223
1821100:Serviços de pré-impressão;0;0;0;2;0;7;7;0;45;43;104;0;2;0;2;0;0;0;1;0;26;9;21;12;0;17;0;0;12;0;0;0;0;0;0;0;389;1;0;2;6;3;69;49;6;33;135;0;14;0;347;29;0;3;107;0;11;17;5;4;19;0;18;0;6;7;0;2;15;3;1;0;2;0;147;0;21;0;11;3;0;1;4;1;432;11;0;2;6;2;0;3;3;13;2273
1822901:Serviços de encadernação e plastificação;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;1;0;1;0;0;0;3;0;0;0;46;0;0;0;0;0;0;0;0;1;7;0;0;0;4;0;0;1;8;0;4;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;44;0;1;0;7;0;0;23;0;6;13;0;9;0;0;0;0;1;0;0;0;0;192
1822999:Serviços de acabamentos gráficos, exceto encadernação e plastificação;0;0;0;0;0;0;0;0;43;4;10;0;0;0;14;0;0;3;0;0;7;5;2;7;0;10;0;0;0;0;0;0;0;0;0;0;396;0;0;0;6;0;19;8;0;0;9;0;0;0;67;21;2;0;21;1;0;29;0;0;2;0;4;0;1;0;11;0;0;0;7;0;2;0;26;0;3;0;15;2;0;0;13;0;305;0;0;20;1;0;0;1;4;0;1101
1830001:Reprodução de som em qualquer suporte;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;9
1830002:Reprodução de vídeo em qualquer suporte;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;43
1830003:Reprodução de software em qualquer suporte;8;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;2;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;155
1910100:Coquerias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187
1921700:Fabricação de produtos do refino de petróleo;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;28;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;6;281;0;0;831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;786;0;0;0;0;0;0;0;0;329;2286
1922502:Rerrefino de óleos lubrificantes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;0;166
1922599:Fabricação de outros produtos derivados do petróleo, exceto produtos do refino;0;68;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;216
1931400:Fabricação de álcool;1787;75;473;0;151;826;0;0;42;0;0;0;0;0;198;967;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;2;0;0;20;0;0;0;0;0;4580
1932200:Fabricação de biocombustíveis, exceto álcool;0;0;1;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;83;0;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;586
2011800:Fabricação de cloro e álcalis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;7;0;0;0;0;0;0;0;0;0;143
2012600:Fabricação de intermediários para fertilizantes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;60
